product_name,category,sub_category,sales,profit,quantity,rows,orders,avg_discount,profit_margin
Newell 323,Office Supplies,Art,20,3.7632000000000003,14,3,3,0.06666666666666667,0.18816000000000002
Maxell CD-R Discs,Technology,Accessories,16,3.7036,9,3,3,0.13333333333333333,0.231475
OtterBox Defender Series Case - iPhone 5c,Technology,Phones,133,3.6979999999999995,5,2,2,0.30000000000000004,0.027804511278195485
Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,Storage,37,3.6744,3,1,1,0.2,0.09930810810810811
"SanDisk Flash Drive, Erganomic",Technology,Accessories,1470,3.6694999999999847,55,17,17,0.22764705882352942,0.00249625850340135
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,51,3.6559999999999997,20,6,6,0.43333333333333335,0.07168627450980392
Contemporary Borderless Frame,Furniture,Furnishings,36,3.6162,6,2,2,0.3,0.10045
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Technology,Accessories,14,3.5742,2,1,1,0.2,0.25529999999999997
Newell 307,Office Supplies,Art,19,3.5672,12,3,3,0.06666666666666667,0.18774736842105264
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,56,3.475999999999999,18,5,5,0.2,0.062071428571428555
Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,142,3.453999999999999,8,4,4,0.39999999999999997,0.024323943661971822
Stockwell Gold Paper Clips,Office Supplies,Fasteners,8,3.404,5,2,2,0.1,0.4255
"Stiletto Scissors, Steel",Office Supplies,Supplies,1425,3.4024999999999963,84,26,26,0.12115384615384615,0.0023877192982456113
Avery 484,Office Supplies,Labels,9,3.3408,4,1,1,0.2,0.37120000000000003
GBC Instant Report Kit,Office Supplies,Binders,166,3.2349999999999994,50,13,13,0.49230769230769234,0.019487951807228912
Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,8,3.157,2,1,1,0.0,0.394625
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings,163,3.141000000000002,15,3,3,0.39999999999999997,0.01926993865030676
Xerox 20,Office Supplies,Paper,6,3.1104,1,1,1,0.0,0.5184
"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,8,3.042,4,2,2,0.0,0.38025
12 Colored Short Pencils,Office Supplies,Art,18,3.016,8,3,3,0.13333333333333333,0.16755555555555557
Newell 342,Office Supplies,Art,10,2.8536,3,1,1,0.0,0.28536
Avery 5,Office Supplies,Labels,6,2.8224,2,1,1,0.0,0.4704
Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,107,2.794,10,5,5,0.24,0.02611214953271028
4009 Highlighters,Office Supplies,Art,8,2.7336,6,1,1,0.0,0.3417
Xerox 1989,Office Supplies,Paper,8,2.6892,2,1,1,0.2,0.33615
Plastic Stacking Crates & Casters,Office Supplies,Storage,35,2.6784,8,4,4,0.2,0.07652571428571428
Woodgrain Magazine Files by Perma,Office Supplies,Storage,70,2.6223999999999994,24,6,6,0.06666666666666667,0.03746285714285713
RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones,240,2.3997,3,1,1,0.0,0.00999875
Grip Seal Envelopes,Office Supplies,Envelopes,7,2.3868,2,1,1,0.2,0.3409714285714286
Self-Adhesive Ring Binder Labels,Office Supplies,Binders,22,2.3584000000000005,11,4,4,0.425,0.10720000000000002
Design Ebony Sketching Pencil,Office Supplies,Art,14,2.3074,11,3,3,0.06666666666666667,0.16481428571428572
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,14,2.2967999999999997,8,2,2,0.1,0.16405714285714285
Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,9,2.2880000000000003,5,2,2,0.1,0.25422222222222224
Newell 308,Office Supplies,Art,8,2.1,5,2,2,0.0,0.2625
"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,94,2.0784000000000002,8,3,3,0.06666666666666667,0.022110638297872343
Imation Clip USB flash drive - 8 GB,Technology,Accessories,444,1.879999999999999,25,7,7,0.08571428571428573,0.004234234234234232
Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,33,1.7807999999999993,4,2,2,0.44999999999999996,0.05396363636363634
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,52,1.6338000000000008,17,7,7,0.2285714285714286,0.03141923076923078
"Hon Wood Table, Rectangular",Furniture,Tables,6805,1.4999999999999858,18,8,8,0.2,0.00022042615723732342
Hoover Portapower Portable Vacuum,Office Supplies,Appliances,62,1.3439999999999994,18,4,4,0.30000000000000004,0.0216774193548387
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Office Supplies,Appliances,13,1.3,5,1,1,0.2,0.1
KeyTronic KT800P2 - Keyboard - Black,Technology,Accessories,75,1.2015999999999998,6,3,3,0.13333333333333333,0.016021333333333332
Newell 337,Office Supplies,Art,10,1.1808,4,2,2,0.2,0.11808
Acco Expandable Hanging Binders,Office Supplies,Binders,40,1.0208000000000004,11,4,4,0.35,0.025520000000000008
"Harbour Creations Color Coded Labels, Adjustable",Office Supplies,Labels,659,0.8219999999999992,70,17,17,0.12764705882352942,0.0012473444613050064
Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,105,0.8087999999999997,9,3,3,0.06666666666666667,0.007702857142857141
Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,20,0.7879999999999998,8,2,2,0.3,0.03939999999999999
Alliance Rubber Bands,Office Supplies,Fasteners,13,0.5376000000000001,8,2,2,0.0,0.04135384615384616
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,10,0.44399999999999995,6,4,4,0.30000000000000004,0.044399999999999995
Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,27,0.3399,3,1,1,0.2,0.012588888888888887
Bagged Rubber Bands,Office Supplies,Fasteners,27,0.3024,21,5,5,0.04,0.0112
Letter Slitter,Office Supplies,Supplies,10,0.3024,4,2,2,0.0,0.03024
HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,21870,1.1368683772161603e-13,39,8,8,0.2,5.1983007645914965e-18
Global Super Steno Chair,Furniture,Chairs,2390,3.552713678800501e-15,30,7,7,0.14285714285714285,1.4864910789960254e-18
"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners,30,0.0,15,4,4,0.0,0.0
Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,248,0.0,7,2,2,0.0,0.0
Premier Electric Letter Opener,Office Supplies,Supplies,2641,-7.105427357601002e-15,24,8,8,0.07500000000000001,-2.690430654146536e-18
"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,315,-7.105427357601002e-15,15,4,4,0.44999999999999996,-2.2556912246352387e-17
"Stiletto Ruler, Serrated",Office Supplies,Supplies,607,-0.1374000000000013,62,14,14,0.10857142857142857,-0.00022635914332784398
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,63,-0.16139999999999688,23,4,4,0.55,-0.0025619047619047123
Rubber Band Ball,Office Supplies,Fasteners,58,-0.2992000000000001,16,4,4,0.05,-0.005158620689655174
"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners,13,-0.5147999999999999,7,3,3,0.06666666666666667,-0.039599999999999996
Eldon Gobal File Keepers,Office Supplies,Storage,347,-0.6055999999999998,24,6,6,0.06666666666666667,-0.0017452449567723336
"Hon Color Coded Labels, Adjustable",Office Supplies,Labels,479,-0.6146999999999991,56,20,20,0.1585,-0.0012832985386221276
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,100,-0.698599999999999,19,6,6,0.45,-0.00698599999999999
Round Ring Binders,Office Supplies,Binders,29,-0.9152000000000005,28,6,6,0.4666666666666666,-0.03155862068965519
"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,59,-1.0687999999999995,4,2,2,0.3,-0.018115254237288127
"Hon Chairmat, Black",Furniture,Chairs,2881,-1.1939999999999955,67,13,13,0.09000000000000001,-0.00041443943075320915
SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories,27,-1.3584,4,1,1,0.2,-0.05031111111111111
"Cameo Clasp Envelope, Recycled",Office Supplies,Envelopes,539,-1.6674999999999986,83,25,25,0.1456,-0.0030936920222634483
Acme Serrated Blade Letter Opener,Office Supplies,Supplies,14,-1.7489999999999999,5,2,2,0.1,-0.12492857142857142
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,97,-1.7783999999999978,8,2,2,0.4,-0.018334020618556678
Penpower WorldCard Pro Card Scanner,Technology,Machines,91,-1.8295,1,1,1,0.5,-0.020104395604395604
Angle-D Ring Binders,Office Supplies,Binders,39,-1.9691999999999996,14,6,6,0.5333333333333333,-0.050492307692307684
Storex Flexible Poly Binders with Double Pockets,Office Supplies,Binders,10,-2.0064,9,3,3,0.4666666666666666,-0.20064
Computer Printout Index Tabs,Office Supplies,Binders,11,-2.016,15,4,4,0.5,-0.18327272727272728
Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,44,-2.0229999999999997,9,3,3,0.13333333333333333,-0.04597727272727272
PNY Rapid USB Car Charger - Black,Technology,Phones,10,-2.0774,2,1,1,0.4,-0.20773999999999998
Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,142,-2.1791999999999963,41,11,11,0.5363636363636363,-0.01534647887323941
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,268,-2.2830000000000013,35,9,9,0.3888888888888889,-0.008518656716417916
"Smead Folders, Wire Frame",Office Supplies,Storage,1727,-2.3568,121,36,36,0.08916666666666667,-0.0013646786334684422
"OIC Clamps, Assorted Sizes",Office Supplies,Fasteners,355,-2.4480000000000004,31,9,9,0.25555555555555554,-0.006895774647887325
Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances,18,-2.5056000000000003,8,2,2,0.5,-0.13920000000000002
"Super Bands, 12/Pack",Office Supplies,Fasteners,33,-2.604,20,4,4,0.1,-0.07890909090909091
"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,47,-2.8672000000000004,16,4,4,0.25,-0.061004255319148944
GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,57,-2.9205000000000014,13,5,5,0.5,-0.051236842105263185
"Elite Shears, High Speed",Office Supplies,Supplies,1882,-3.05299999999999,55,15,15,0.11000000000000001,-0.0016222104144527046
"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,181,-3.216,42,10,10,0.43,-0.017767955801104972
Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,3030,-3.239199999999995,39,12,12,0.06666666666666667,-0.0010690429042904273
Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,77,-3.297,18,5,5,0.08,-0.04281818181818182
Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,44,-3.4936000000000003,12,3,3,0.06666666666666667,-0.07940000000000001
Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,38,-3.6608,7,2,2,0.4,-0.09633684210526317
Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,20,-3.768,5,2,2,0.1,-0.18839999999999998
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,55,-3.891,9,3,3,0.5333333333333333,-0.07074545454545454
"Kleencut Scissors, Easy Grip",Office Supplies,Supplies,911,-4.057300000000005,50,14,14,0.18142857142857144,-0.004453677277716801
Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies,24,-4.1133999999999995,9,2,2,0.1,-0.17139166666666664
Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,100,-4.415600000000001,34,9,9,0.4111111111111111,-0.044156000000000015
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,2,-4.466,2,1,1,0.8,-2.233
"Cameo Peel and Seal, Recycled",Office Supplies,Envelopes,933,-4.469999999999999,55,13,13,0.11692307692307692,-0.004790996784565915
"Wilson Jones Binder, Durable",Office Supplies,Binders,1839,-4.749999999999997,154,39,39,0.08205128205128205,-0.0025829255029907543
Insertable Tab Indexes For Data Binders,Office Supplies,Binders,18,-4.8336,13,5,5,0.6,-0.2685333333333333
Eldon 100 Class Desk Accessories,Furniture,Furnishings,36,-4.8528,18,4,4,0.3,-0.1348
"Rogers Jumbo File, Granite",Office Supplies,Storage,319,-4.8888,24,7,7,0.028571428571428574,-0.01532539184952978
Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,40,-4.8928,29,8,8,0.5375,-0.12232000000000001
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,25,-4.92,25,6,6,0.6166666666666667,-0.1968
"Acco Binder, Recycled",Office Supplies,Binders,1410,-5.282999999999999,114,34,34,0.11205882352941177,-0.0037468085106382967
UniKeep View Case Binders,Office Supplies,Binders,29,-5.476800000000001,13,5,5,0.5,-0.18885517241379313
"Kraft Clasp Envelope, Set of 50",Office Supplies,Envelopes,481,-5.580000000000001,72,20,20,0.213,-0.011600831600831602
"Epson Calculator, Red",Technology,Machines,1221,-5.684400000000018,43,13,13,0.19384615384615383,-0.00465552825552827
Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,49,-5.7078,29,6,6,0.10000000000000002,-0.11648571428571428
Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,11,-5.742,6,4,4,0.6,-0.522
Telescoping Adjustable Floor Lamp,Furniture,Furnishings,144,-5.997000000000001,10,6,6,0.3,-0.04164583333333334
Tennsco Regal Shelving Units,Office Supplies,Storage,1764,-6.084599999999998,18,4,4,0.05,-0.0034493197278911555
"Avery Round Labels, 5000 Label Set",Office Supplies,Labels,266,-6.2890000000000015,48,16,16,0.19,-0.02364285714285715
Sterilite Show Offs Storage Containers,Office Supplies,Storage,79,-6.336,16,5,5,0.08,-0.08020253164556962
Plantronics MX500i Earset,Technology,Phones,619,-6.4425,15,7,7,0.05714285714285715,-0.010407915993537964
"Avery File Folder Labels, 5000 Label Set",Office Supplies,Labels,381,-6.770999999999997,50,16,16,0.0875,-0.017771653543307078
"Hamilton Beach Blender, White",Office Supplies,Appliances,824,-6.847999999999997,18,7,7,0.2285714285714286,-0.008310679611650482
Akro Stacking Bins,Office Supplies,Storage,93,-6.9432,13,6,6,0.10000000000000002,-0.07465806451612904
Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders,32,-7.032800000000001,24,7,7,0.6142857142857142,-0.21977500000000003
Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,448,-7.041599999999995,14,4,4,0.30000000000000004,-0.015717857142857134
"Novimex File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,516,-7.204999999999998,77,19,19,0.09473684210526316,-0.01396317829457364
"Lesro Training Table, with Bottom Storage",Furniture,Tables,2074,-7.21599999999998,12,4,4,0.16749999999999998,-0.003479267116682729
Safco Commercial Shelving,Office Supplies,Storage,484,-7.4416,11,5,5,0.08,-0.015375206611570248
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,263,-7.616000000000003,20,6,6,0.3,-0.028958174904942978
"Rubbermaid Clock, Duo Pack",Furniture,Furnishings,1885,-7.631999999999996,49,16,16,0.15,-0.004048806366047744
Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,301,-7.678,45,8,8,0.05,-0.02550830564784053
Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,43,-7.8075,15,4,4,0.2,-0.18156976744186046
"SanDisk Memo Slips, Multicolor",Office Supplies,Paper,1070,-7.8195,73,22,22,0.09727272727272727,-0.007307943925233645
"Avery Round Labels, Adjustable",Office Supplies,Labels,257,-7.9056,65,20,20,0.1295,-0.030761089494163424
"Smead Folders, Blue",Office Supplies,Storage,1708,-8.343000000000004,123,40,40,0.1625,-0.00488466042154567
"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,1428,-8.548999999999996,10,4,4,0.15,-0.005986694677871145
"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,116,-8.5536,46,10,10,0.5,-0.07373793103448276
"Xerox Memo Slips, Multicolor",Office Supplies,Paper,270,-8.599000000000002,20,9,9,0.05,-0.03184814814814815
"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,662,-9.245000000000005,33,7,7,0.41428571428571426,-0.013965256797583089
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,1023,-9.303200000000004,6,3,3,0.26666666666666666,-0.009094037145650052
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,858,-9.937200000000004,17,6,6,0.245,-0.011581818181818186
Shocksock Galaxy S4 Armband,Technology,Phones,64,-10.074,7,3,3,0.13333333333333333,-0.15740625
Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,114,-10.135200000000001,48,10,10,0.43999999999999995,-0.08890526315789475
"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,197,-10.3474,27,4,4,0.05,-0.052524873096446704
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,92,-10.4118,18,4,4,0.25,-0.11317173913043478
Avaya 5410 Digital phone,Technology,Phones,625,-10.878400000000003,13,4,4,0.30000000000000004,-0.017405440000000005
Dana Swing-Arm Lamps,Furniture,Furnishings,110,-11.213999999999999,15,7,7,0.34285714285714286,-0.10194545454545453
GBC Personal VeloBind Strips,Office Supplies,Binders,159,-11.261199999999999,27,7,7,0.42857142857142855,-0.0708251572327044
"Acco Hole Reinforcements, Clear",Office Supplies,Binders,567,-11.754000000000001,119,37,37,0.08108108108108109,-0.020730158730158734
"Elite Ruler, High Speed",Office Supplies,Supplies,490,-11.865999999999994,49,14,14,0.1764285714285714,-0.024216326530612235
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,103,-11.882200000000001,44,12,12,0.45,-0.1153611650485437
Gear Head AU3700S Headset,Technology,Phones,190,-11.950800000000001,16,3,3,0.06666666666666667,-0.06289894736842105
iOttie HLCRIO102 Car Mount,Technology,Phones,216,-11.994,12,5,5,0.16,-0.05552777777777778
Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,1230,-11.997600000000006,27,8,8,0.07500000000000001,-0.00975414634146342
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,2298,-12.132900000000014,39,9,9,0.17777777777777778,-0.005279765013054836
O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,541,-12.290999999999997,9,4,4,0.175,-0.02271903881700554
GBC Instant Index System for Binding Systems,Office Supplies,Binders,72,-12.432,19,5,5,0.48,-0.17266666666666666
Cardinal Hold-It CD Pocket,Office Supplies,Binders,38,-12.4488,12,4,4,0.5,-0.3276
"Panasonic Inkjet, White",Technology,Machines,10403,-12.630000000000024,42,11,11,0.15454545454545454,-0.0012140728635970416
"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,120,-12.6882,1,1,1,0.15,-0.105735
Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,1426,-12.792,50,12,12,0.10000000000000002,-0.00897054698457223
Martin-Yale Premier Letter Opener,Office Supplies,Supplies,238,-12.88,20,7,7,0.08571428571428573,-0.054117647058823534
"OIC Paper Clips, Metal",Office Supplies,Fasteners,560,-12.932000000000006,56,15,15,0.158,-0.023092857142857155
"Elite Shears, Serrated",Office Supplies,Supplies,1663,-13.191999999999979,55,16,16,0.19375,-0.007932651834034864
GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,67,-13.2818,12,5,5,0.44000000000000006,-0.19823582089552239
